Vds,Vgs,Id
3.23,4.0,0.0017039267783742393
3.24,4.0,0.00170628430894549
3.25,4.0,0.0017086138489215332
3.2600000000000002,4.0,0.0017109153061831725
3.27,4.0,0.0017131885886112123
3.2800000000000002,4.0,0.0017154336040864564
3.29,4.0,0.0017176502604897077
3.3000000000000003,4.0,0.0017198384657017714
3.31,4.0,0.0017219981276034506
3.3200000000000003,4.0,0.0017241291540755492
3.33,4.0,0.0017262314529988719
3.34,4.0,0.0017283049322542217
3.35,4.0,0.0017303494997224027
3.36,4.0,0.0017323650632842186
3.37,4.0,0.0017343515308204747
3.38,4.0,0.0017363088102119732
3.39,4.0,0.0017382368093395184
3.4,4.0,0.001740135436083915
3.41,4.0,0.0017420045983259653
3.42,4.0,0.0017438442039464748
3.43,4.0,0.001745655308502857
3.44,4.0,0.0017474586714313128
3.45,4.0,0.0017492620343597682
3.46,4.0,0.0017510653972882245
3.47,4.0,0.0017528687602166807
3.48,4.0,0.0017546721231451365
3.49,4.0,0.0017564754860735928
3.5,4.0,0.001758278849002049
3.5100000000000002,4.0,0.0017600822119305049
3.52,4.0,0.0017618855748589611
3.5300000000000002,4.0,0.0017636889377874174
3.54,4.0,0.0017654923007158737
3.5500000000000003,4.0,0.0017672956636443295
3.56,4.0,0.0017690990265727857
3.5700000000000003,4.0,0.0017709023895012416
3.58,4.0,0.0017727057524296974
3.59,4.0,0.001774509115358154
3.6,4.0,0.00177631247828661
3.61,4.0,0.0017781158412150657
3.62,4.0,0.001779919204143522
3.63,4.0,0.0017817225670719787
3.64,4.0,0.0017835259300004336
3.65,4.0,0.0017853292929288903
3.66,4.0,0.0017871326558573462
3.67,4.0,0.0017889360187858024
3.68,4.0,0.0017907393817142587
3.69,4.0,0.001792542744642714
3.7,4.0,0.0017943461075711708
3.71,4.0,0.0017961494704996266
3.72,4.0,0.0017979528334280829
3.73,4.0,0.0017997561963565391
3.74,4.0,0.0018015595592849945
3.75,4.0,0.0018033629222134512
3.7600000000000002,4.0,0.0018051662851419075
3.77,4.0,0.0018069696480703628
3.7800000000000002,4.0,0.0018087730109988195
3.79,4.0,0.001810576373927275
3.8000000000000003,4.0,0.0018123797368557312
3.81,4.0,0.0018141830997841883
3.8200000000000003,4.0,0.0018159864627126433
3.83,4.0,0.0018177898256411
3.84,4.0,0.0018195931885695554
3.85,4.0,0.001821396551498012
3.86,4.0,0.0018231999144264683
3.87,4.0,0.0018250032773549241
3.88,4.0,0.0018268066402833804
3.89,4.0,0.0018286100032118358
3.9,4.0,0.0018304133661402925
3.91,4.0,0.0018322167290687487
3.92,4.0,0.0018340200919972041
3.93,4.0,0.0018358234549256608
3.94,4.0,0.001837626817854117
3.95,4.0,0.0018394301807825725
3.96,4.0,0.0018412335437110287
3.97,4.0,0.0018430369066394854
3.98,4.0,0.0018448402695679413
3.99,4.0,0.0018466436324963966
4.0,4.0,0.001848446995424853
4.01,4.0,0.0018502503583533092
4.0200000000000005,4.0,0.0018520537212817654
4.03,4.0,0.0018538570842102217
4.04,4.0,0.0018556604471386775
4.05,4.0,0.0018574638100671338
4.0600000000000005,4.0,0.00185926717299559
4.07,4.0,0.0018610705359240459
4.08,4.0,0.0018628738988525017
4.09,4.0,0.0018646772617809584
4.1,4.0,0.0018664806247094142
4.11,4.0,0.00186828398763787
4.12,4.0,0.0018700873505663263
4.13,4.0,0.001871890713494782
4.14,4.0,0.001873694076423238
4.15,4.0,0.0018754974393516946
4.16,4.0,0.0018773008022801504
4.17,4.0,0.0018791041652086067
4.18,4.0,0.001880907528137063
4.19,4.0,0.0018827108910655184
4.2,4.0,0.0018845142539939746
4.21,4.0,0.0018863176169224313
4.22,4.0,0.0018881209798508871
4.23,4.0,0.0018899243427793434
4.24,4.0,0.0018917277057077997
4.25,4.0,0.0018935310686362555
4.26,4.0,0.0018953344315647117
4.2700000000000005,4.0,0.0018971377944931676
4.28,4.0,0.0018989411574216238
4.29,4.0,0.0019007445203500792
4.3,4.0,0.001902547883278536
4.3100000000000005,4.0,0.0019043512462069922
4.32,4.0,0.0019061546091354476
4.33,4.0,0.0019079579720639038
4.34,4.0,0.0019097613349923596
4.3500000000000005,4.0,0.001911564697920816
4.36,4.0,0.0019133680608492726
4.37,4.0,0.001915171423777728
4.38,4.0,0.0019169747867061847
4.39,4.0,0.001918778149634641
4.4,4.0,0.0019205815125630963
4.41,4.0,0.001922384875491553
4.42,4.0,0.0019241882384200088
4.43,4.0,0.0019259916013484651
4.44,4.0,0.0019277949642769214
4.45,4.0,0.0019295983272053772
4.46,4.0,0.0019314016901338335
4.47,4.0,0.0019332050530622888
4.48,4.0,0.0019350084159907455
4.49,4.0,0.0019368117789192018
4.5,4.0,0.0019386151418476572
4.51,4.0,0.0019404185047761134
4.5200000000000005,4.0,0.0019422218677045693
4.53,4.0,0.0019440252306330255
4.54,4.0,0.0019458285935614822
4.55,4.0,0.0019476319564899376
4.5600000000000005,4.0,0.0019494353194183943
4.57,4.0,0.0019512386823468501
4.58,4.0,0.001953042045275306
4.59,4.0,0.0019548454082037627
4.6000000000000005,4.0,0.0019566487711322185
4.61,4.0,0.0019584521340606743
4.62,4.0,0.001960255496989131
4.63,4.0,0.0019620588599175864
4.64,4.0,0.001963862222846043
4.65,4.0,0.001965665585774499
4.66,4.0,0.001967468948702955
4.67,4.0,0.0019692723116314114
4.68,4.0,0.001971075674559867
4.69,4.0,0.0019728790374883226
4.7,4.0,0.0019746824004167793
4.71,4.0,0.0019764857633452356
4.72,4.0,0.0019782891262736914
4.73,4.0,0.001980092489202148
4.74,4.0,0.001981895852130603
4.75,4.0,0.0019836992150590598
4.76,4.0,0.001985502577987516
4.7700000000000005,4.0,0.001987305940915972
4.78,4.0,0.001989109303844428
4.79,4.0,0.0019909126667728835
4.8,4.0,0.0019927160297013406
4.8100000000000005,4.0,0.001994519392629796
4.82,4.0,0.001996322755558252
4.83,4.0,0.0019981261184867085
4.84,4.0,0.001999929481415165
4.8500000000000005,4.0,0.00200173284434362
4.86,4.0,0.0020035362072720773
4.87,4.0,0.0020053395702005323
4.88,4.0,0.002007142933128989
4.89,4.0,0.0020089462960574452
4.9,4.0,0.002010749658985901
4.91,4.0,0.002012553021914357
4.92,4.0,0.0020143563848428127
4.93,4.0,0.0020161597477712694
4.94,4.0,0.0020179631106997256
4.95,4.0,0.0020197664736281815
4.96,4.0,0.0020215698365566373
4.97,4.0,0.002023373199485093
4.98,4.0,0.00202517656241355
4.99,4.0,0.0020269799253420056
5.0,4.0,0.0020287832882704615
0.0,4.5,-0.0
0.01,4.5,7.536926071381192e-06
0.02,4.5,1.5083582643823954e-05
0.03,4.5,2.263253366314693e-05
0.04,4.5,3.0186134988730943e-05
0.05,4.5,3.774429450149277e-05
0.06,4.5,4.5306920082312744e-05
0.07,4.5,5.287391961204664e-05
0.08,4.5,6.0445200971859314e-05
0.09,4.5,6.802067204182161e-05
0.1,4.5,7.560024070321839e-05
0.11,4.5,8.318381483685354e-05
0.12,4.5,9.077130232353097e-05
0.13,4.5,9.836261104405458e-05
0.14,4.5,0.00010595764887922832
0.15,4.5,0.00011355632370985605
0.16,4.5,0.00012115854341674159
0.17,4.5,0.0001287642158806889
0.18,4.5,0.00013637324898250192
0.19,4.5,0.00014398555060298455
0.2,4.5,0.0001516010286229406
0.21,4.5,0.00015921959092317397
0.22,4.5,0.00016684114538448864
0.23,4.5,0.0001744655998876885
0.24,4.5,0.00018209286231357747
0.25,4.5,0.0001897228405429593
0.26,4.5,0.00019735544245663798
0.27,4.5,0.00020499057593541747
0.28,4.5,0.00021262814886010154
0.29,4.5,0.00022026806911149425
0.3,4.5,0.00022791024457039937
0.31,4.5,0.00023555458311762088
0.32,4.5,0.00024320099263396255
0.33,4.5,0.0002508493810002285
0.34,4.5,0.00025849965609722243
0.35000000000000003,4.5,0.0002661517258057483
0.36,4.5,0.0002738054980066099
0.37,4.5,0.0002814608805806114
0.38,4.5,0.0002891177814085564
0.39,4.5,0.00029677610837124905
0.4,4.5,0.0003044357693494931
0.41000000000000003,4.5,0.0003120966722240925
0.42,4.5,0.00031975872487585103
0.43,4.5,0.00032742183518557277
0.44,4.5,0.0003350859110340615
0.45,4.5,0.00034275086030212127
0.46,4.5,0.0003504165908705556
0.47000000000000003,4.5,0.00035808301062016884
0.48,4.5,0.0003657500274317647
0.49,4.5,0.000373417549186147
0.5,4.5,0.0003810854837641198
0.51,4.5,0.0003887537390464868
0.52,4.5,0.00039642222291405213
0.53,4.5,0.0004040908432476195
0.54,4.5,0.0004117595079279929
0.55,4.5,0.00041942812483597615
0.56,4.5,0.00042709660185237324
0.5700000000000001,4.5,0.0004347648468579882
0.58,4.5,0.00044243276773362443
0.59,4.5,0.00045010027236008635
0.6,4.5,0.00045776726861817765
0.61,4.5,0.00046543366438870216
0.62,4.5,0.000473099367552464
0.63,4.5,0.0004807642859902668
0.64,4.5,0.0004884283275829147
0.65,4.5,0.0004960914002112114
0.66,4.5,0.0005037534117559609
0.67,4.5,0.0005114142700979672
0.68,4.5,0.0005190738831180339
0.6900000000000001,4.5,0.0005267321586969652
0.7000000000000001,4.5,0.000534389004715565
0.71,4.5,0.0005420443290546367
0.72,4.5,0.0005496980395949849
0.73,4.5,0.0005573500442174131
0.74,4.5,0.000565000250802725
0.75,4.5,0.0005726485672317253
0.76,4.5,0.0005802949013852169
0.77,4.5,0.0005879391611440044
0.78,4.5,0.0005955812543888913
0.79,4.5,0.0006032210890006819
0.8,4.5,0.0006108585728601796
0.81,4.5,0.0006184936138481887
0.8200000000000001,4.5,0.0006261261198455129
0.8300000000000001,4.5,0.0006337559987329561
0.84,4.5,0.0006413831583913223
0.85,4.5,0.0006490075067014154
0.86,4.5,0.0006566289515440393
0.87,4.5,0.0006642474007999978
0.88,4.5,0.0006718627623500948
0.89,4.5,0.0006794749440751342
0.9,4.5,0.00068708385385592
0.91,4.5,0.0006946893995732561
0.92,4.5,0.0007022914891079463
0.93,4.5,0.0007098900303407945
0.9400000000000001,4.5,0.0007174849311526046
0.9500000000000001,4.5,0.0007250760994241806
0.96,4.5,0.0007326634430363263
0.97,4.5,0.0007402468698698457
0.98,4.5,0.0007478262878055425
0.99,4.5,0.000755401604724221
1.0,4.5,0.0007629727285066844
1.01,4.5,0.0007705395670337372
1.02,4.5,0.0007781020281861831
1.03,4.5,0.0007856600198448262
1.04,4.5,0.00079321344989047
1.05,4.5,0.0008007622262039187
1.06,4.5,0.000808306256665976
1.07,4.5,0.0008158454491574461
1.08,4.5,0.0008233797115591326
1.09,4.5,0.0008309089517518393
1.1,4.5,0.0008384330776163708
1.11,4.5,0.0008459519970335301
1.12,4.5,0.0008534656178841218
1.1300000000000001,4.5,0.0008609738480489493
1.1400000000000001,4.5,0.0008684765954088168
1.1500000000000001,4.5,0.0008759737678445278
1.16,4.5,0.0008834652732368868
1.17,4.5,0.0008909510194666971
1.18,4.5,0.0008984309144147633
1.19,4.5,0.0009059048659618886
1.2,4.5,0.0009133727819888772
1.21,4.5,0.0009208345703765332
1.22,4.5,0.00092829013900566
1.23,4.5,0.0009357393957570618
1.24,4.5,0.0009431822485115427
1.25,4.5,0.0009506186051499063
1.26,4.5,0.0009580483735529566
1.27,4.5,0.0009654714616014972
1.28,4.5,0.0009728877771763326
1.29,4.5,0.0009802972281582664
1.3,4.5,0.000987699722428102
1.31,4.5,0.0009950951678666443
1.32,4.5,0.0010024834723546963
1.33,4.5,0.0010098645437730625
1.34,4.5,0.0010172382900025465
1.35,4.5,0.0010246046189239524
1.36,4.5,0.0010319634384180836
1.37,4.5,0.0010393146563657445
1.3800000000000001,4.5,0.0010466581806477387
1.3900000000000001,4.5,0.0010539939191448707
1.4000000000000001,4.5,0.0010613217797379435
1.41,4.5,0.0010686416703077615
1.42,4.5,0.0010759534987351287
1.43,4.5,0.001083257172900849
1.44,4.5,0.0010905526006857258
1.45,4.5,0.0010978396899705635
1.46,4.5,0.0011051183486361657
1.47,4.5,0.001112388484563337
1.48,4.5,0.00111965000563288
1.49,4.5,0.0011269028197255996
1.5,4.5,0.0011341468347223
1.51,4.5,0.0011413819585037834
1.52,4.5,0.001148608098950856
1.53,4.5,0.00115582516394432
1.54,4.5,0.0011630330613649792
1.55,4.5,0.001170231699093639
1.56,4.5,0.001177420985011102
1.57,4.5,0.001184600826998173
1.58,4.5,0.0011917711329356548
1.59,4.5,0.001198931810704352
1.6,4.5,0.0012060827681850688
1.61,4.5,0.0012132239132586083
1.62,4.5,0.001220355153805775
1.6300000000000001,4.5,0.0012274763977073726
1.6400000000000001,4.5,0.0012345875528442052
1.6500000000000001,4.5,0.001241688527097076
1.6600000000000001,4.5,0.0012487792283467898
1.67,4.5,0.0012558595644741504
1.68,4.5,0.0012629294433599606
1.69,4.5,0.0012699887728850256
1.7,4.5,0.0012770374609301488
1.71,4.5,0.0012840754153761339
1.72,4.5,0.001291102544103785
1.73,4.5,0.001298118754993906
1.74,4.5,0.001305123955927301
1.75,4.5,0.0013121180547847736
1.76,4.5,0.0013191009594471276
1.77,4.5,0.0013260725777951674
1.78,4.5,0.0013330328177096962
1.79,4.5,0.0013399815870715186
1.8,4.5,0.001346918793761438
1.81,4.5,0.0013538443456602581
1.82,4.5,0.0013607581506487837
1.83,4.5,0.0013676601166078186
1.84,4.5,0.001374550151418165
1.85,4.5,0.0013814281629606294
1.86,4.5,0.0013882940591160133
1.87,4.5,0.0013951477477651222
1.8800000000000001,4.5,0.0014019891367887595
1.8900000000000001,4.5,0.0014088181340677292
1.9000000000000001,4.5,0.0014156346474828347
1.9100000000000001,4.5,0.00142243858491488
1.92,4.5,0.00142922985424467
1.93,4.5,0.0014360083633530069
1.94,4.5,0.0014427740201206963
1.95,4.5,0.0014495267324285415
1.96,4.5,0.0014562664081573455
1.97,4.5,0.0014629929551879133
1.98,4.5,0.0014697062814010488
1.99,4.5,0.0014764062946775553
2.0,4.5,0.0014830929028982365
2.0100000000000002,4.5,0.0014897660139438966
2.02,4.5,0.0014964255356953403
2.0300000000000002,4.5,0.0015030713760333704
2.04,4.5,0.001509703442838792
2.05,4.5,0.001516321643992407
2.06,4.5,0.0015229258873750216
2.07,4.5,0.0015295160808674374
2.08,4.5,0.0015360921323504606
2.09,4.5,0.001542653949704894
2.1,4.5,0.0015492014408115407
2.11,4.5,0.0015557345135512061
2.12,4.5,0.001562253075804694
2.13,4.5,0.0015687570354528068
2.14,4.5,0.001575246300376349
2.15,4.5,0.001581720778456125
2.16,4.5,0.001588180377572939
2.17,4.5,0.0015946250056075937
2.18,4.5,0.001601054570440895
2.19,4.5,0.0016074689799536444
2.2,4.5,0.0016138681420266472
2.21,4.5,0.0016202519645407071
2.22,4.5,0.0016266203553766281
2.23,4.5,0.0016329732224152134
2.24,4.5,0.0016393104735372677
2.25,4.5,0.0016456320166235944
2.2600000000000002,4.5,0.001651937759554998
2.27,4.5,0.0016582276102122813
2.2800000000000002,4.5,0.0016645014764762498
2.29,4.5,0.0016707592662277056
2.3000000000000003,4.5,0.0016770008873474543
2.31,4.5,0.0016832262477162986
2.32,4.5,0.0016894352552150424
2.33,4.5,0.0016956278177244902
2.34,4.5,0.001701803843125446
2.35,4.5,0.001707963239298713
2.36,4.5,0.0017141059141250956
2.37,4.5,0.001720231775485398
2.38,4.5,0.001726340731260423
2.39,4.5,0.0017324326893309757
2.4,4.5,0.0017385075575778587
2.41,4.5,0.0017445652438818774
2.42,4.5,0.0017506056561238344
2.43,4.5,0.0017566287021845346
2.44,4.5,0.0017626342899447816
2.45,4.5,0.0017686223272853786
2.46,4.5,0.001774592722087131
2.47,4.5,0.001780545382230841
2.48,4.5,0.001786480215597313
2.49,4.5,0.001792397130067352
2.5,4.5,0.0017982960335217598
2.5100000000000002,4.5,0.0018041768338413428
2.52,4.5,0.0018100394389069033
2.5300000000000002,4.5,0.0018158837565992452
2.54,4.5,0.0018217096947991728
2.5500000000000003,4.5,0.0018275171613874907
2.56,4.5,0.001833306064245001
2.57,4.5,0.0018390763112525088
2.58,4.5,0.0018448278102908182
2.59,4.5,0.0018505604692407329
2.6,4.5,0.0018562741959830562
2.61,4.5,0.0018619688983985928
2.62,4.5,0.001867644484368146
2.63,4.5,0.00187330086177252
2.64,4.5,0.0018789379384925185
2.65,4.5,0.0018845556224089458
2.66,4.5,0.0018901538214026047
2.67,4.5,0.0018957324433543003
2.68,4.5,0.0019012913961448368
2.69,4.5,0.001906830587655017
2.7,4.5,0.0019123499257656452
2.71,4.5,0.0019178493183575256
2.72,4.5,0.001923328673311461
2.73,4.5,0.0019287878985082562
2.74,4.5,0.0019342269018287157
2.75,4.5,0.0019396455911536426
2.7600000000000002,4.5,0.001945043874363841
2.77,4.5,0.0019504216593401143
2.7800000000000002,4.5,0.001955778853963267
2.79,4.5,0.001961115366114103
2.8000000000000003,4.5,0.0019664311036734256
2.81,4.5,0.0019717259745220387
2.82,4.5,0.001976999886540747
2.83,4.5,0.0019822527476103546
2.84,4.5,0.001987484465611664
2.85,4.5,0.0019926949484254794
2.86,4.5,0.0019978841039326066
2.87,4.5,0.002003051840013847
2.88,4.5,0.002008198064550006
2.89,4.5,0.0020133226854218873
2.9,4.5,0.002018425610510294
2.91,4.5,0.0020235067476960305
2.92,4.5,0.0020285660048599014
2.93,4.5,0.00203360328988271
2.94,4.5,0.0020386185106452603
2.95,4.5,0.0020436115750283555
2.96,4.5,0.0020485823909127997
2.97,4.5,0.0020535308661793986
2.98,4.5,0.002058456908708953
2.99,4.5,0.0020633604263822695
3.0,4.5,0.0020682413270801505
3.0100000000000002,4.5,0.002073099518683401
3.02,4.5,0.002077934909072823
3.0300000000000002,4.5,0.0020827474061292234
3.04,4.5,0.0020875369177334024
3.0500000000000003,4.5,0.0020923033517661676
3.06,4.5,0.00209704661610832
3.0700000000000003,4.5,0.0021017666186406653
3.08,4.5,0.0021064632672440067
3.09,4.5,0.002111136469799148
3.1,4.5,0.002115786134186893
3.11,4.5,0.0021204121682880453
3.12,4.5,0.002125014479983411
3.13,4.5,0.0021295929771537906
3.14,4.5,0.0021341475676799906
3.15,4.5,0.0021386781594428146
3.16,4.5,0.0021431846603230643
3.17,4.5,0.002147666978201546
3.18,4.5,0.002152125020959064
3.19,4.5,0.0021565586964764193
3.2,4.5,0.0021609679126344183
3.21,4.5,0.002165352577313865
3.22,4.5,0.002169712598395561
3.23,4.5,0.0021740478837603116
3.24,4.5,0.002178358341288921
3.25,4.5,0.0021826438788621933
3.2600000000000002,4.5,0.002186904404360932
3.27,4.5,0.0021911398256659405
3.2800000000000002,4.5,0.002195350050658023
3.29,4.5,0.002199534987217984
3.3000000000000003,4.5,0.002203694543226626
3.31,4.5,0.002207828626564755
3.3200000000000003,4.5,0.0022119371451131725
3.33,4.5,0.0022160200067526843
3.34,4.5,0.0022200771193640933
3.35,4.5,0.002224108390828204
3.36,4.5,0.00222811372902582
3.37,4.5,0.002232093041837745
3.38,4.5,0.002236046237144783
3.39,4.5,0.0022399732228277373
3.4,4.5,0.002243873906767414
3.41,4.5,0.0022477481968446143
3.42,4.5,0.0022515960009401436
3.43,4.5,0.002255417226934806
3.44,4.5,0.002259211782709405
3.45,4.5,0.002262979576144743
3.46,4.5,0.002266720515121626
3.47,4.5,0.002270434507520858
3.48,4.5,0.0022741214612232406
3.49,4.5,0.002277781284109581
3.5,4.5,0.0022814138840606796
3.5100000000000002,4.5,0.002285019168957342
3.52,4.5,0.002288597046680374
3.5300000000000002,4.5,0.0022921474251105757
3.54,4.5,0.0022956702121287535
3.5500000000000003,4.5,0.0022991653156157104
3.56,4.5,0.0023026326434522505
3.5700000000000003,4.5,0.0023060721035191778
3.58,4.5,0.0023094836036972963
3.59,4.5,0.0023128670518674107
3.6,4.5,0.0023162223559103226
3.61,4.5,0.0023195494237068376
3.62,4.5,0.0023228481631377596
3.63,4.5,0.0023261184820838913
3.64,4.5,0.0023293602884260373
3.65,4.5,0.002332573490045004
3.66,4.5,0.0023357579948215905
3.67,4.5,0.002338913710636603
3.68,4.5,0.0023420405453708467
3.69,4.5,0.0023451384069051243
3.7,4.5,0.002348207203120239
3.71,4.5,0.002351246841896996
3.72,4.5,0.0023542572311161985
3.73,4.5,0.00235723827865865
3.74,4.5,0.0023601898924051562
3.75,4.5,0.002363111980236519
3.7600000000000002,4.5,0.0023660044500335422
3.77,4.5,0.0023688672096770316
3.7800000000000002,4.5,0.0023717001670477897
3.79,4.5,0.0023745032300266197
3.8000000000000003,4.5,0.002377276306494329
3.81,4.5,0.0023800193043317175
3.8200000000000003,4.5,0.0023827321314195907
3.83,4.5,0.002385414695638752
3.84,4.5,0.0023880669048700065
3.85,4.5,0.0023906886669941563
3.86,4.5,0.002393279889892008
3.87,4.5,0.0023958404814443625
3.88,4.5,0.0023983703495320243
3.89,4.5,0.002400869402035799
3.9,4.5,0.00240333754683649
3.91,4.5,0.0024057746918149
3.92,4.5,0.0024081807448518328
3.93,4.5,0.0024105568207855206
3.94,4.5,0.0024129247548002834
3.95,4.5,0.002415292688815045
3.96,4.5,0.002417660622829807
3.97,4.5,0.0024200285568445703
3.98,4.5,0.0024223964908593318
3.99,4.5,0.0024247644248740954
4.0,4.5,0.002427132358888857
4.01,4.5,0.002429500292903619
4.0200000000000005,4.5,0.002431868226918382
4.03,4.5,0.002434236160933144
4.04,4.5,0.0024366040949479065
4.05,4.5,0.00243897202896267
4.0600000000000005,4.5,0.0024413399629774324
4.07,4.5,0.0024437078969921948
4.08,4.5,0.002446075831006956
4.09,4.5,0.0024484437650217194
4.1,4.5,0.0024508116990364813
4.11,4.5,0.0024531796330512436
4.12,4.5,0.0024555475670660068
4.13,4.5,0.0024579155010807686
4.14,4.5,0.0024602834350955305
4.15,4.5,0.0024626513691102933
4.16,4.5,0.0024650193031250556
4.17,4.5,0.002467387237139818
4.18,4.5,0.0024697551711545807
4.19,4.5,0.002472123105169343
4.2,4.5,0.0024744910391841053
4.21,4.5,0.002476858973198868
4.22,4.5,0.00247922690721363
4.23,4.5,0.0024815948412283927
4.24,4.5,0.002483962775243156
4.25,4.5,0.0024863307092579173
4.26,4.5,0.00248869864327268
4.2700000000000005,4.5,0.002491066577287443
4.28,4.5,0.0024934345113022055
4.29,4.5,0.002495802445316967
4.3,4.5,0.00249817037933173
4.3100000000000005,4.5,0.002500538313346493
4.32,4.5,0.0025029062473612544
4.33,4.5,0.0025052741813760175
4.34,4.5,0.0025076421153907794
4.3500000000000005,4.5,0.0025100100494055413
4.36,4.5,0.002512377983420305
4.37,4.5,0.0025147459174350664
4.38,4.5,0.0025171138514498296
4.39,4.5,0.0025194817854645923
4.4,4.5,0.0025218497194793546
4.41,4.5,0.002524217653494116
4.42,4.5,0.002526585587508879
4.43,4.5,0.0025289535215236407
4.44,4.5,0.0025313214555384034
4.45,4.5,0.0025336893895531658
4.46,4.5,0.002536057323567929
4.47,4.5,0.002538425257582691
4.48,4.5,0.002540793191597453
4.49,4.5,0.0025431611256122155
4.5,4.5,0.002545529059626978
4.51,4.5,0.00254789699364174
4.5200000000000005,4.5,0.002550264927656503
4.53,4.5,0.002552632861671265
4.54,4.5,0.0025550007956860275
4.55,4.5,0.00255736872970079
4.5600000000000005,4.5,0.0025597366637155534
4.57,4.5,0.002562104597730315
4.58,4.5,0.002564472531745077
4.59,4.5,0.0025668404657598403
4.6000000000000005,4.5,0.002569208399774603
4.61,4.5,0.0025715763337893645
4.62,4.5,0.0025739442678041277
4.63,4.5,0.0025763122018188896
4.64,4.5,0.0025786801358336515
4.65,4.5,0.002581048069848415
4.66,4.5,0.0025834160038631765
4.67,4.5,0.0025857839378779397
4.68,4.5,0.0025881518718927025
4.69,4.5,0.002590519805907464
4.7,4.5,0.0025928877399222262
4.71,4.5,0.002595255673936989
4.72,4.5,0.002597623607951751
4.73,4.5,0.0025999915419665145
4.74,4.5,0.002602359475981276
4.75,4.5,0.0026047274099960382
4.76,4.5,0.002607095344010801
4.7700000000000005,4.5,0.002609463278025564
4.78,4.5,0.0026118312120403256
4.79,4.5,0.0026141991460550884
4.8,4.5,0.002616567080069851
4.8100000000000005,4.5,0.002618935014084613
4.82,4.5,0.0026213029480993753
4.83,4.5,0.0026236708821141376
4.84,4.5,0.0026260388161289004
4.8500000000000005,4.5,0.0026284067501436636
4.86,4.5,0.002630774684158426
4.87,4.5,0.0026331426181731878
4.88,4.5,0.0026355105521879496
4.89,4.5,0.0026378784862027124
4.9,4.5,0.0026402464202174756
4.91,4.5,0.002642614354232238
4.92,4.5,0.0026449822882470006
4.93,4.5,0.0026473502222617625
4.94,4.5,0.0026497181562765253
4.95,4.5,0.0026520860902912876
4.96,4.5,0.00265445402430605
4.97,4.5,0.0026568219583208126
4.98,4.5,0.002659189892335574
4.99,4.5,0.0026615578263503373
5.0,4.5,0.002663925760365099
0.0,5.0,-0.0
0.01,5.0,8.496501030775252e-06
0.02,5.0,1.7008873842352194e-05
0.03,5.0,2.552507642074438e-05
0.04,5.0,3.4048999945267664e-05
0.05,5.0,4.2580552296838826e-05
0.06,5.0,5.111964135633819e-05
0.07,5.0,5.966617500462155e-05
0.08,5.0,6.822006112285375e-05
0.09,5.0,7.678120759110562e-05
0.1,5.0,8.534952229066204e-05
0.11,5.0,9.392491310232687e-05
0.12,5.0,0.00010250728790690407
0.13,5.0,0.00011109655458519752
0.14,5.0,0.00011969262101801114
0.15,5.0,0.00012829539508614878
0.16,5.0,0.00013690478467041429
0.17,5.0,0.00014552069765161175
0.18,5.0,0.0001541430419105449
0.19,5.0,0.00016277172532801768
0.2,5.0,0.00017140665578483397
0.21,5.0,0.0001800477411617977
0.22,5.0,0.0001886948893397127
0.23,5.0,0.000197348008199383
0.24,5.0,0.00020600700562161244
0.25,5.0,0.00021467178948720477
0.26,5.0,0.00022334226767696413
0.27,5.0,0.0002320183480716942
0.28,5.0,0.00024069993855219913
0.29,5.0,0.0002493869469992826
0.3,5.0,0.00025807928129374864
0.31,5.0,0.000266776849316401
0.32,5.0,0.00027547955894804363
0.33,5.0,0.00028418731806948057
0.34,5.0,0.0002929000345615157
0.35000000000000003,5.0,0.0003016176163049527
0.36,5.0,0.0003103399711805956
0.37,5.0,0.00031906700706924837
0.38,5.0,0.0003277986318517147
0.39,5.0,0.00033653475340879877
0.4,5.0,0.0003452752796213043
0.41000000000000003,5.0,0.0003540201183700352
0.42,5.0,0.0003627691775357953
0.43,5.0,0.00037152236499938873
0.44,5.0,0.00038027958864161914
0.45,5.0,0.00038904075634329057
0.46,5.0,0.0003978057759852069
0.47000000000000003,5.0,0.000406574555448172
0.48,5.0,0.00041534700261298973
0.49,5.0,0.0004241230253604642
0.5,5.0,0.00043290253157139897
0.51,5.0,0.0004416854291265981
0.52,5.0,0.00045047162590686565
0.53,5.0,0.0004592610297930053
0.54,5.0,0.00046805354866582085
0.55,5.0,0.00047684909040611673
0.56,5.0,0.0004856475628946962
0.5700000000000001,5.0,0.0004944488740123634
0.58,5.0,0.0005032529316399224
0.59,5.0,0.000512059643658177
0.6,5.0,0.0005208689179479308
0.61,5.0,0.0005296806623899883
0.62,5.0,0.0005384947848651529
0.63,5.0,0.0005473111932542286
0.64,5.0,0.0005561297954380194
0.65,5.0,0.0005649504992973292
0.66,5.0,0.0005737732127129618
0.67,5.0,0.0005825978435657211
0.68,5.0,0.000591424299736411
0.6900000000000001,5.0,0.0006002524891058355
0.7000000000000001,5.0,0.0006090823195547985
0.71,5.0,0.0006179136989641037
0.72,5.0,0.0006267465352145553
0.73,5.0,0.000635580736186957
0.74,5.0,0.0006444162097621125
0.75,5.0,0.0006532528638208263
0.76,5.0,0.0006620906062439016
0.77,5.0,0.0006709293449121427
0.78,5.0,0.0006797689877063535
0.79,5.0,0.0006886094425073378
0.8,5.0,0.0006974506171958995
0.81,5.0,0.0007062924196528426
