Vds,Vgs,L,W,T,Id
1.0,0.0,2e-07,2e-07,50.0,1.3070267678072173e-11
1.25,0.0,2e-07,2e-07,50.0,1.410993712012685e-11
1.5,0.0,2e-07,2e-07,50.0,1.701319178519654e-11
1.75,0.0,2e-07,2e-07,50.0,2.142448951991701e-11
2.0,0.0,2e-07,2e-07,50.0,2.3492359712689952e-11
2.25,0.0,2e-07,2e-07,50.0,2.81118984269241e-11
2.5,0.0,2e-07,2e-07,50.0,3.2629199622751536e-11
2.75,0.0,2e-07,2e-07,50.0,3.607914124827323e-11
3.0,0.0,2e-07,2e-07,50.0,4.3182596433008784e-11
0.0,0.0,2e-07,4e-07,0.0,-7.060777024128526e-29
0.25,0.0,2e-07,4e-07,0.0,1.3778308281424578e-12
0.5,0.0,2e-07,4e-07,0.0,2.0381667888510086e-12
0.75,0.0,2e-07,4e-07,0.0,2.5756441053996533e-12
1.0,0.0,2e-07,4e-07,0.0,3.2683755427540276e-12
1.25,0.0,2e-07,4e-07,0.0,4.212414383369315e-12
1.5,0.0,2e-07,4e-07,0.0,4.91764164441195e-12
1.75,0.0,2e-07,4e-07,0.0,5.979032021385549e-12
2.0,0.0,2e-07,4e-07,0.0,6.674360474859642e-12
2.25,0.0,2e-07,4e-07,0.0,7.593748718622539e-12
2.5,0.0,2e-07,4e-07,0.0,9.024750872540755e-12
2.75,0.0,2e-07,4e-07,0.0,9.904860861271128e-12
3.0,0.0,2e-07,4e-07,0.0,1.1184900873130003e-11
0.0,0.0,2e-07,4e-07,0.0,-8.975923204282512e-29
0.25,0.0,2e-07,4e-07,0.0,7.774482064447045e-13
0.5,0.0,2e-07,4e-07,0.0,1.3201317528759391e-12
0.75,0.0,2e-07,4e-07,0.0,1.8682181508478905e-12
1.0,0.0,2e-07,4e-07,0.0,2.438863402077233e-12
1.25,0.0,2e-07,4e-07,0.0,2.9647708973489865e-12
1.5,0.0,2e-07,4e-07,0.0,3.693999980982854e-12
1.75,0.0,2e-07,4e-07,0.0,4.275662926834911e-12
2.0,0.0,2e-07,4e-07,0.0,4.688746140697376e-12
2.25,0.0,2e-07,4e-07,0.0,5.27034604723955e-12
2.5,0.0,2e-07,4e-07,0.0,5.929549730163859e-12
2.75,0.0,2e-07,4e-07,0.0,6.777818291162146e-12
3.0,0.0,2e-07,4e-07,0.0,7.438708907312748e-12
0.0,0.0,2e-07,4e-07,0.0,-9.566215974441426e-29
0.25,0.0,2e-07,4e-07,0.0,1.1558796140435565e-12
0.5,0.0,2e-07,4e-07,0.0,1.8022688198553143e-12
0.75,0.0,2e-07,4e-07,0.0,2.3760526714504748e-12
1.0,0.0,2e-07,4e-07,0.0,3.122808991991702e-12
1.25,0.0,2e-07,4e-07,0.0,3.787139210499753e-12
1.5,0.0,2e-07,4e-07,0.0,4.7693121555551645e-12
1.75,0.0,2e-07,4e-07,0.0,5.2361811034044785e-12
2.0,0.0,2e-07,4e-07,0.0,6.335895489353645e-12
2.25,0.0,2e-07,4e-07,0.0,7.066704911061456e-12
2.5,0.0,2e-07,4e-07,0.0,7.926164760328678e-12
2.75,0.0,2e-07,4e-07,0.0,9.165993658604917e-12
3.0,0.0,2e-07,4e-07,0.0,9.738903579926416e-12
0.0,0.0,2e-07,4e-07,0.0,-1.6453130542542859e-28
0.25,0.0,2e-07,4e-07,0.0,1.0214985247682525e-12
0.5,0.0,2e-07,4e-07,0.0,1.6649217212599155e-12
0.75,0.0,2e-07,4e-07,0.0,2.2809046910722267e-12
1.0,0.0,2e-07,4e-07,0.0,3.058874760220531e-12
1.25,0.0,2e-07,4e-07,0.0,3.534294678615587e-12
1.5,0.0,2e-07,4e-07,0.0,4.305917260302191e-12
1.75,0.0,2e-07,4e-07,0.0,5.161735859757121e-12
2.0,0.0,2e-07,4e-07,0.0,5.858198303957983e-12
2.25,0.0,2e-07,4e-07,0.0,6.717737382328518e-12
2.5,0.0,2e-07,4e-07,0.0,7.712200282643467e-12
2.75,0.0,2e-07,4e-07,0.0,8.077129185775823e-12
3.0,0.0,2e-07,4e-07,0.0,9.255183494296256e-12
0.0,0.0,2e-07,4e-07,0.0,-7.44412647156141e-29
0.25,0.0,2e-07,4e-07,0.0,1.0676240798735987e-12
0.5,0.0,2e-07,4e-07,0.0,1.7253047339673402e-12
0.75,0.0,2e-07,4e-07,0.0,2.339776924285572e-12
1.0,0.0,2e-07,4e-07,0.0,3.082746265186736e-12
1.25,0.0,2e-07,4e-07,0.0,3.729084293855641e-12
1.5,0.0,2e-07,4e-07,0.0,4.541377610742059e-12
1.75,0.0,2e-07,4e-07,0.0,4.897735681050798e-12
2.0,0.0,2e-07,4e-07,0.0,5.800870687656999e-12
2.25,0.0,2e-07,4e-07,0.0,6.816510833461549e-12
2.5,0.0,2e-07,4e-07,0.0,7.350584174230573e-12
2.75,0.0,2e-07,4e-07,0.0,8.268621729834687e-12
3.0,0.0,2e-07,4e-07,0.0,9.638671695605848e-12
0.0,0.0,2e-07,4e-07,25.0,-1.6049282758973736e-28
0.25,0.0,2e-07,4e-07,25.0,1.830269860575874e-12
0.5,0.0,2e-07,4e-07,25.0,2.533469026585469e-12
0.75,0.0,2e-07,4e-07,25.0,3.4347889079124114e-12
1.0,0.0,2e-07,4e-07,25.0,4.2861903725109765e-12
1.25,0.0,2e-07,4e-07,25.0,5.176077569025076e-12
1.5,0.0,2e-07,4e-07,25.0,6.308933572142049e-12
1.75,0.0,2e-07,4e-07,25.0,7.333015150317861e-12
2.0,0.0,2e-07,4e-07,25.0,8.033583509672841e-12
2.25,0.0,2e-07,4e-07,25.0,9.72675178603846e-12
2.5,0.0,2e-07,4e-07,25.0,1.0859657874126467e-11
2.75,0.0,2e-07,4e-07,25.0,1.1511893660088032e-11
3.0,0.0,2e-07,4e-07,25.0,1.3787972861097353e-11
0.0,0.0,2e-07,4e-07,25.0,-2.977192803713748e-28
0.25,0.0,2e-07,4e-07,25.0,1.6805343812336842e-12
0.5,0.0,2e-07,4e-07,25.0,2.3907239257548055e-12
0.75,0.0,2e-07,4e-07,25.0,3.1261282254640987e-12
1.0,0.0,2e-07,4e-07,25.0,4.016039756423453e-12
1.25,0.0,2e-07,4e-07,25.0,5.0468203023472085e-12
1.5,0.0,2e-07,4e-07,25.0,5.697909073324634e-12
1.75,0.0,2e-07,4e-07,25.0,6.802233299336078e-12
2.0,0.0,2e-07,4e-07,25.0,7.628898881354187e-12
2.25,0.0,2e-07,4e-07,25.0,8.152857343956915e-12
2.5,0.0,2e-07,4e-07,25.0,9.668219790287837e-12
2.75,0.0,2e-07,4e-07,25.0,1.0895739394613659e-11
3.0,0.0,2e-07,4e-07,25.0,1.1917393895177769e-11
0.0,0.0,2e-07,4e-07,25.0,-2.3067557189085647e-28
0.25,0.0,2e-07,4e-07,25.0,1.4611510560567636e-12
0.5,0.0,2e-07,4e-07,25.0,2.1560954139121062e-12
0.75,0.0,2e-07,4e-07,25.0,2.7773060248466878e-12
1.0,0.0,2e-07,4e-07,25.0,3.6858119822792394e-12
1.25,0.0,2e-07,4e-07,25.0,4.43985787697973e-12
1.5,0.0,2e-07,4e-07,25.0,5.267577930033794e-12
1.75,0.0,2e-07,4e-07,25.0,6.083227935677714e-12
2.0,0.0,2e-07,4e-07,25.0,7.269377047237324e-12
2.25,0.0,2e-07,4e-07,25.0,8.24947514775983e-12
2.5,0.0,2e-07,4e-07,25.0,9.342410324596176e-12
2.75,0.0,2e-07,4e-07,25.0,1.0160647603105581e-11
3.0,0.0,2e-07,4e-07,25.0,1.1674154487657854e-11
0.0,0.0,2e-07,4e-07,25.0,-3.381559441941901e-28
0.25,0.0,2e-07,4e-07,25.0,2.44578824437037e-12
0.5,0.0,2e-07,4e-07,25.0,3.293865428485751e-12
0.75,0.0,2e-07,4e-07,25.0,4.151841359591266e-12
1.0,0.0,2e-07,4e-07,25.0,4.926312439739506e-12
1.25,0.0,2e-07,4e-07,25.0,6.569669112239673e-12
1.5,0.0,2e-07,4e-07,25.0,7.463297603464788e-12
1.75,0.0,2e-07,4e-07,25.0,8.657093739810931e-12
2.0,0.0,2e-07,4e-07,25.0,9.886759355472964e-12
2.25,0.0,2e-07,4e-07,25.0,1.1543385033412921e-11
2.5,0.0,2e-07,4e-07,25.0,1.2084688716675921e-11
2.75,0.0,2e-07,4e-07,25.0,1.4332884103911688e-11
3.0,0.0,2e-07,4e-07,25.0,1.6035724358203818e-11
0.0,0.0,2e-07,4e-07,25.0,1.5099344196719858e-28
0.25,0.0,2e-07,4e-07,25.0,1.745807125664442e-12
0.5,0.0,2e-07,4e-07,25.0,2.385126603010238e-12
0.75,0.0,2e-07,4e-07,25.0,3.3031517063634935e-12
1.0,0.0,2e-07,4e-07,25.0,4.121019220448244e-12
1.25,0.0,2e-07,4e-07,25.0,4.788243407522519e-12
1.5,0.0,2e-07,4e-07,25.0,5.854978429808529e-12
1.75,0.0,2e-07,4e-07,25.0,6.659185970473417e-12
2.0,0.0,2e-07,4e-07,25.0,7.950632506973325e-12
2.25,0.0,2e-07,4e-07,25.0,8.897340291601631e-12
2.5,0.0,2e-07,4e-07,25.0,9.968413554428364e-12
2.75,0.0,2e-07,4e-07,25.0,1.1260405752513264e-11
3.0,0.0,2e-07,4e-07,25.0,1.232899538796086e-11
0.0,0.0,2e-07,4e-07,50.0,-9.309757025260635e-28
0.25,0.0,2e-07,4e-07,50.0,5.548075538450682e-12
0.5,0.0,2e-07,4e-07,50.0,7.673368061986043e-12
0.75,0.0,2e-07,4e-07,50.0,9.438445512476812e-12
1.0,0.0,2e-07,4e-07,50.0,1.1022980061359882e-11
1.25,0.0,2e-07,4e-07,50.0,1.288219893130006e-11
1.5,0.0,2e-07,4e-07,50.0,1.46756022612065e-11
1.75,0.0,2e-07,4e-07,50.0,1.708612736860944e-11
2.0,0.0,2e-07,4e-07,50.0,2.1386359453794407e-11
2.25,0.0,2e-07,4e-07,50.0,2.4175516236824537e-11
2.5,0.0,2e-07,4e-07,50.0,2.514892419162856e-11
2.75,0.0,2e-07,4e-07,50.0,2.981795516665126e-11
3.0,0.0,2e-07,4e-07,50.0,3.3129142423377464e-11
0.0,0.0,2e-07,4e-07,50.0,-1.7026480065660916e-27
0.25,0.0,2e-07,4e-07,50.0,7.011063156925984e-12
0.5,0.0,2e-07,4e-07,50.0,9.104066073065218e-12
0.75,0.0,2e-07,4e-07,50.0,1.1539830204073713e-11
1.0,0.0,2e-07,4e-07,50.0,1.352609671391789e-11
1.25,0.0,2e-07,4e-07,50.0,1.657446156886828e-11
1.5,0.0,2e-07,4e-07,50.0,1.8791548612930186e-11
1.75,0.0,2e-07,4e-07,50.0,2.1943142683104043e-11
2.0,0.0,2e-07,4e-07,50.0,2.5244862363644314e-11
2.25,0.0,2e-07,4e-07,50.0,2.665756665232383e-11
2.5,0.0,2e-07,4e-07,50.0,3.237613725322648e-11
2.75,0.0,2e-07,4e-07,50.0,3.654443527341164e-11
3.0,0.0,2e-07,4e-07,50.0,4.004716699553087e-11
0.0,0.0,2e-07,4e-07,50.0,-7.746686183513542e-28
0.25,0.0,2e-07,4e-07,50.0,4.960355402363323e-12
0.5,0.0,2e-07,4e-07,50.0,6.349613317569725e-12
0.75,0.0,2e-07,4e-07,50.0,8.176621131279842e-12
1.0,0.0,2e-07,4e-07,50.0,9.671862617281349e-12
1.25,0.0,2e-07,4e-07,50.0,1.1529945962971758e-11
1.5,0.0,2e-07,4e-07,50.0,1.2767539760454773e-11
1.75,0.0,2e-07,4e-07,50.0,1.538154407221371e-11
2.0,0.0,2e-07,4e-07,50.0,1.7220966250429178e-11
2.25,0.0,2e-07,4e-07,50.0,1.9962002058867566e-11
2.5,0.0,2e-07,4e-07,50.0,2.2629838844873266e-11
2.75,0.0,2e-07,4e-07,50.0,2.5932474643680844e-11
3.0,0.0,2e-07,4e-07,50.0,2.9406519540307854e-11
0.0,0.0,2e-07,4e-07,50.0,-3.6702197015514655e-28
0.25,0.0,2e-07,4e-07,50.0,3.941496480905349e-12
0.5,0.0,2e-07,4e-07,50.0,5.0462277601096834e-12
0.75,0.0,2e-07,4e-07,50.0,5.939799755867976e-12
1.0,0.0,2e-07,4e-07,50.0,7.625185626365718e-12
1.25,0.0,2e-07,4e-07,50.0,8.915521817534237e-12
1.5,0.0,2e-07,4e-07,50.0,1.0907199992526603e-11
1.75,0.0,2e-07,4e-07,50.0,1.220108795545581e-11
2.0,0.0,2e-07,4e-07,50.0,1.3910900771933894e-11
2.25,0.0,2e-07,4e-07,50.0,1.5908341549421733e-11
2.5,0.0,2e-07,4e-07,50.0,1.7899286085689293e-11
2.75,0.0,2e-07,4e-07,50.0,2.116149562531877e-11
3.0,0.0,2e-07,4e-07,50.0,2.2833547047230025e-11
0.0,0.0,2e-07,4e-07,50.0,3.8732801114487685e-28
0.25,0.0,2e-07,4e-07,50.0,3.999958745220043e-12
0.5,0.0,2e-07,4e-07,50.0,4.959374849888199e-12
0.75,0.0,2e-07,4e-07,50.0,6.2231529760600755e-12
1.0,0.0,2e-07,4e-07,50.0,7.156995470103913e-12
1.25,0.0,2e-07,4e-07,50.0,8.49032593387313e-12
1.5,0.0,2e-07,4e-07,50.0,9.975710260317973e-12
1.75,0.0,2e-07,4e-07,50.0,1.231892279733374e-11
2.0,0.0,2e-07,4e-07,50.0,1.3445477041261634e-11
2.25,0.0,2e-07,4e-07,50.0,1.5149109705165947e-11
2.5,0.0,2e-07,4e-07,50.0,1.7657459670007576e-11
2.75,0.0,2e-07,4e-07,50.0,1.9490423303639198e-11
3.0,0.0,2e-07,4e-07,50.0,2.1676483060111223e-11
0.0,0.0,2e-07,1e-06,0.0,-3.1941188831577114e-28
0.25,0.0,2e-07,1e-06,0.0,1.7530981256757738e-12
0.5,0.0,2e-07,1e-06,0.0,2.6415937953886127e-12
0.75,0.0,2e-07,1e-06,0.0,3.3743055112704718e-12
1.0,0.0,2e-07,1e-06,0.0,4.0553427921477966e-12
1.25,0.0,2e-07,1e-06,0.0,4.957204365370937e-12
1.5,0.0,2e-07,1e-06,0.0,6.208672334658416e-12
1.75,0.0,2e-07,1e-06,0.0,7.1544761143459176e-12
2.0,0.0,2e-07,1e-06,0.0,8.471972846361652e-12
2.25,0.0,2e-07,1e-06,0.0,9.643581103821592e-12
2.5,0.0,2e-07,1e-06,0.0,1.0336622723532e-11
2.75,0.0,2e-07,1e-06,0.0,1.1610635727157173e-11
3.0,0.0,2e-07,1e-06,0.0,1.2673012621925326e-11
0.0,0.0,2e-07,1e-06,0.0,-2.614749370892152e-28
0.25,0.0,2e-07,1e-06,0.0,2.063420880926576e-12
0.5,0.0,2e-07,1e-06,0.0,2.5869599590899706e-12
0.75,0.0,2e-07,1e-06,0.0,3.669255391769211e-12
1.0,0.0,2e-07,1e-06,0.0,4.497676957714622e-12
1.25,0.0,2e-07,1e-06,0.0,5.25155628181055e-12
1.5,0.0,2e-07,1e-06,0.0,6.40168918397235e-12
1.75,0.0,2e-07,1e-06,0.0,7.400748151930666e-12
2.0,0.0,2e-07,1e-06,0.0,9.268605304616464e-12
2.25,0.0,2e-07,1e-06,0.0,1.0009827547726753e-11
2.5,0.0,2e-07,1e-06,0.0,1.1363238131121113e-11
2.75,0.0,2e-07,1e-06,0.0,1.2816794920621251e-11
3.0,0.0,2e-07,1e-06,0.0,1.3290639717193708e-11
